Date,T,,,,
2012-03-06,-23.8186631,,,,
2012-03-07,-19.34265604,,,,
2012-03-08,-17.822722,,,,
2012-03-09,-18.39300864,,,,
2012-03-10,-20.83474237,,,,
2012-03-11,-18.48914566,,,,
2012-03-12,-15.56126397,,,,
2012-03-13,-16.245508,,,,
2012-03-14,-18.09643418,,,,
2012-03-15,-7.093773355,,,,
2012-03-16,-2.245433624,,,,
2012-03-17,-10.34781162,,,,
2012-03-18,-10.27539022,,,,
2012-03-19,-11.66496154,,,,
2012-03-20,-15.87068146,,,,
2012-03-21,-14.64595573,,,,
2012-03-22,-5.183531067,,,,
2012-03-23,-9.974542383,,,,
2012-03-24,-17.14601827,,,,
2012-03-25,-17.73851116,,,,
2012-03-26,-19.73760101,,,,
2012-03-27,-17.77893009,,,,
2012-03-28,-15.09184702,,,,
2012-03-29,-12.76529686,,,,
2012-03-30,-10.89100681,,,,
2012-03-31,-9.949713592,,,,
2012-04-01,-12.30622758,,,,
2012-04-02,-7.24720314,,,,
2012-04-03,-2.246842643,,,,
2012-04-04,-2.809989713,,,,
2012-04-05,-4.85184315,,,,
2012-04-06,-3.493311412,,,,
2012-04-07,-2.564776105,,,,
2012-04-08,-4.109362495,,,,
2012-04-09,-1.813685608,,,,
2012-04-10,-5.991754105,,,,
2012-04-11,-8.224460124,,,,
2012-04-12,-10.41242057,,,,
2012-04-13,-6.677570933,,,,
2012-04-14,-9.255893715,,,,
2012-04-15,-12.88410821,,,,
2012-04-16,-11.48474732,,,,
2012-04-17,-15.49656271,,,,
2012-04-18,-14.69037642,,,,
2012-04-19,-14.05580222,,,,
2012-04-20,-9.647190763,,,,
2012-04-21,-10.55966859,,,,
2012-04-22,-10.73576697,,,,
2012-04-23,-8.383697177,,,,
2012-04-24,-5.976780352,,,,
2012-04-25,-1.175091153,,,,
2012-04-26,1.174704211,,,,
2012-04-27,-2.011037646,,,,
2012-04-28,-2.998176805,,,,
2012-04-29,-2.931715556,,,,
2012-04-30,-4.968002719,,,,
2012-05-01,-3.169810109,,,,
2012-05-02,0.277041866,,,,
2012-05-03,2.618868278,,,,
2012-05-04,2.853700224,,,,
2012-05-05,1.420431513,,,,
2012-05-06,-1.948125182,,,,
2012-05-07,-2.060704938,,,,
2012-05-08,-1.580771385,,,,
2012-05-09,-2.018152526,,,,
2012-05-10,-1.232944653,,,,
2012-05-11,-1.394676169,,,,
2012-05-12,-0.969951814,,,,
2012-05-13,-1.281170122,,,,
2012-05-14,0.115468647,,,,
2012-05-15,2.844566392,,,,
2012-05-16,3.142444854,,,,
2012-05-17,0.754651676,,,,
2012-05-18,0.248918922,,,,
2012-05-19,-0.389842618,,,,
2012-05-20,-1.86344069,,,,
2012-05-21,0.033341897,,,,
2012-05-22,2.234862827,,,,
2012-05-23,-1.468010314,,,,
2012-05-24,-2.344105065,,,,
2012-05-25,0.329628967,,,,
2012-05-26,1.234447778,,,,
2012-05-27,-1.44529122,,,,
2012-05-28,-2.335580027,,,,
2012-05-29,-2.268661562,,,,
2012-05-30,-1.217078735,,,,
2012-05-31,1.446113994,,,,
2012-06-01,2.904196009,,,,
2012-06-02,5.676134278,,,,
2012-06-03,4.96882927,,,,
2012-06-04,5.828394395,,,,
2012-06-05,7.952306058,,,,
2012-06-06,8.126831654,,,,
2012-06-07,5.469439994,,,,
2012-06-08,6.160091324,,,,
2012-06-09,8.440597257,,,,
2012-06-10,5.666842411,,,,
2012-06-11,6.691881261,,,,
2012-06-12,9.37103685,,,,
2012-06-13,13.41504302,,,,
2012-06-14,5.458799578,,,,
2012-06-15,6.999750681,,,,
2012-06-16,13.39227097,,,,
2012-06-17,15.64935329,,,,
2012-06-18,16.51540183,,,,
2012-06-19,16.51856137,,,,
2012-06-20,13.88881258,,,,
2012-06-21,8.351454687,,,,
2012-06-22,12.21394218,,,,
2012-06-23,11.34744478,,,,
2012-06-24,10.37717096,,,,
2012-06-25,10.90375032,,,,
2012-06-26,13.20096823,,,,
2012-06-27,11.25781489,,,,
2012-06-28,9.017559946,,,,
2012-06-29,7.087359647,,,,
2012-06-30,6.917518033,,,,
2012-07-01,7.157636598,,,,
2012-07-02,11.03262653,,,,
2012-07-03,11.23105166,,,,
2012-07-04,10.46231749,,,,
2012-07-05,8.980328516,,,,
2012-07-06,10.69301193,,,,
2012-07-07,10.84733115,,,,
2012-07-08,8.120278921,,,,
2012-07-09,7.242280346,,,,
2012-07-10,8.014514688,,,,
2012-07-11,8.377206608,,,,
2012-07-12,8.743003182,,,,
2012-07-13,8.190336775,,,,
2012-07-14,10.3596787,,,,
2012-07-15,12.02012271,,,,
2012-07-16,8.621394208,,,,
2012-07-17,5.849137154,,,,
2012-07-18,6.363673439,,,,
2012-07-19,6.436292263,,,,
2012-07-20,11.03741521,,,,
2012-07-21,12.70524283,,,,
2012-07-22,13.78685831,,,,
2012-07-23,13.35387386,,,,
2012-07-24,8.617069138,,,,
2012-07-25,10.06723083,,,,
2012-07-26,10.71643487,,,,
2012-07-27,10.03086613,,,,
2012-07-28,11.34781285,,,,
2012-07-29,13.08372934,,,,
2012-07-30,10.27394325,,,,
2012-07-31,10.76777204,,,,
2012-08-01,10.46542151,,,,
2012-08-02,10.40575957,,,,
2012-08-03,6.609237794,,,,
2012-08-04,7.549523547,,,,
2012-08-05,8.881006392,,,,
2012-08-06,9.225214418,,,,
2012-08-07,7.930770065,,,,
2012-08-08,9.952392749,,,,
2012-08-09,8.154136176,,,,
2012-08-10,10.2546794,,,,
2012-08-11,10.8338647,,,,
2012-08-12,12.31025095,,,,
2012-08-13,15.45958506,,,,
2012-08-14,14.98754892,,,,
2012-08-15,14.24954999,,,,
2012-08-16,15.0120591,,,,
2012-08-17,14.33395069,,,,
2012-08-18,13.70259542,,,,
2012-08-19,13.72241134,,,,
2012-08-20,12.71887294,,,,
2012-08-21,11.11518669,,,,
2012-08-22,9.075955068,,,,
2012-08-23,8.97982904,,,,
2012-08-24,9.492290038,,,,
2012-08-25,10.63696137,,,,
2012-08-26,9.322769559,,,,
2012-08-27,10.17341703,,,,
2012-08-28,11.33660367,,,,
2012-08-29,8.983669561,,,,
2012-08-30,5.90366603,,,,
2012-08-31,5.138229629,,,,
2012-09-01,5.953587827,,,,
2012-09-02,6.63998143,,,,
2012-09-03,6.681833583,,,,
2012-09-04,5.233329867,,,,
2012-09-05,6.534307006,,,,
2012-09-06,9.838702111,,,,
2012-09-07,9.598942438,,,,
2012-09-08,9.155237687,,,,
2012-09-09,8.756312744,,,,
2012-09-10,8.06144252,,,,
2012-09-11,4.647398799,,,,
2012-09-12,5.40912733,,,,
2012-09-13,10.29292656,,,,
2012-09-14,3.389693987,,,,
2012-09-15,3.880782451,,,,
2012-09-16,3.760916861,,,,
2012-09-17,5.868639414,,,,
2012-09-18,5.452197724,,,,
2012-09-19,5.548341107,,,,
2012-09-20,4.667272053,,,,
2012-09-21,6.072627591,,,,
2012-09-22,9.244295303,,,,
2012-09-23,7.37510079,,,,
2012-09-24,7.733093486,,,,
2012-09-25,6.006037123,,,,
2012-09-26,5.640623551,,,,
2012-09-27,3.39141442,,,,
2012-09-28,3.651845606,,,,
2012-09-29,5.429528361,,,,
2012-09-30,7.221834739,,,,
2012-10-01,8.24435177,,,,
2012-10-02,7.385866354,,,,
2012-10-03,5.788065536,,,,
2012-10-04,2.104360367,,,,
2012-10-05,-0.181654137,,,,
2012-10-06,0.49657736,,,,
2012-10-07,1.85870957,,,,
2012-10-08,1.33104251,,,,
2012-10-09,0.514292893,,,,
2012-10-10,0.988132006,,,,
2012-10-11,2.927173885,,,,
2012-10-12,1.401168854,,,,
2012-10-13,1.304930936,,,,
2012-10-14,-0.418701365,,,,
2012-10-15,-3.166686527,,,,
2012-10-16,-6.415091302,,,,
2012-10-17,-2.259323884,,,,
2012-10-18,-0.000889679,,,,
2012-10-19,-4.365068219,,,,
2012-10-20,-3.929507238,,,,
2012-10-21,-0.100948329,,,,
2012-10-22,0.276824037,,,,
2012-10-23,0.262276175,,,,
2012-10-24,0.248637704,,,,
2012-10-25,-2.708128379,,,,
2012-10-26,-4.383664887,,,,
2012-10-27,1.794558721,,,,
2012-10-28,0.672148243,,,,
2012-10-29,-0.402877745,,,,
2012-10-30,-0.345640577,,,,
2012-10-31,-1.165561696,,,,
2012-11-01,-0.731246129,,,,
2012-11-02,0.843061088,,,,
2012-11-03,0.910829582,,,,
2012-11-04,-2.436489621,,,,
2012-11-05,-3.862923728,,,,
2012-11-06,-6.632499014,,,,
2012-11-07,-6.662384111,,,,
2012-11-08,-8.259641688,,,,
2012-11-09,-9.489462254,,,,
2012-11-10,-4.885366457,,,,
2012-11-11,-3.899054956,,,,
2012-11-12,-6.982604551,,,,
2012-11-13,-1.409717149,,,,
2012-11-14,-6.642345927,,,,
2012-11-15,-8.538875367,,,,
2012-11-16,-5.949667336,,,,
2012-11-17,-7.340518026,,,,
2012-11-18,-7.376292655,,,,
2012-11-19,-7.209407756,,,,
2012-11-20,-9.829046998,,,,
2012-11-21,-6.915454095,,,,
2012-11-22,-2.549258819,,,,
2012-11-23,-5.879455132,,,,
2012-11-24,-7.385490054,,,,
2012-11-25,-2.605486847,,,,
2012-11-26,-2.568440451,,,,
2012-11-27,-9.580146227,,,,
2012-11-28,-13.51778366,,,,
2012-11-29,-13.26590452,,,,
2012-11-30,-9.006488124,,,,
2012-12-01,-9.757373597,,,,
2012-12-02,-12.20261558,,,,
2012-12-03,-14.3762182,,,,
2012-12-04,-16.14768519,,,,
2012-12-05,-8.832374134,,,,
2012-12-06,-12.167568,,,,
2012-12-07,-11.08070224,,,,
2012-12-08,-9.683698864,,,,
2012-12-09,-12.6131537,,,,
2012-12-10,-13.61798028,,,,
2012-12-11,-15.33201457,,,,
2012-12-12,-14.89732233,,,,
2012-12-13,-13.06330885,,,,
2012-12-14,-15.78402012,,,,
2012-12-15,-17.54570801,,,,
2012-12-16,-16.50419047,,,,
2012-12-17,-17.51213697,,,,
2012-12-18,-12.91027158,,,,
2012-12-19,-6.529354391,,,,
2012-12-20,-7.356321526,,,,
2012-12-21,-6.127134498,,,,
2012-12-22,-5.142469088,,,,
2012-12-23,-3.642410794,,,,
2012-12-24,-0.96426221,,,,
2012-12-25,-4.730104611,,,,
2012-12-26,-9.330130735,,,,
2012-12-27,-11.90363039,,,,
2012-12-28,-16.01335933,,,,
2012-12-29,-16.72421714,,,,
2012-12-30,-15.52386321,,,,
2012-12-31,-13.76888482,,,,
2013-01-01,-9.379901534,,,,
2013-01-02,-9.492159895,,,,
2013-01-03,-14.43189488,,,,
2013-01-04,-19.69256685,,,,
2013-01-05,-18.9493138,,,,
2013-01-06,-20.71542539,,,,
2013-01-07,-15.20214261,,,,
2013-01-08,-22.32873998,,,,
2013-01-09,-21.20087591,,,,
2013-01-10,-15.81253985,,,,
2013-01-11,-21.40063412,,,,
2013-01-12,-16.39137389,,,,
2013-01-13,-11.35103494,,,,
2013-01-14,-9.803608735,,,,
2013-01-15,-13.79292854,,,,
2013-01-16,-22.81959913,,,,
2013-01-17,-19.6224426,,,,
2013-01-18,-29.95343251,,,,
2013-01-19,-30.42907052,,,,
2013-01-20,-23.79937124,,,,
2013-01-21,-20.19380097,,,,
2013-01-22,-19.42790497,,,,
2013-01-23,-12.58530134,,,,
2013-01-24,-9.569549408,,,,
2013-01-25,-12.50786486,,,,
2013-01-26,-14.59182846,,,,
2013-01-27,-18.38026522,,,,
2013-01-28,-19.76805875,,,,
2013-01-29,-20.09225222,,,,
2013-01-30,-17.03160689,,,,
2013-01-31,-15.67722463,,,,
2013-02-01,-12.22491039,,,,
2013-02-02,-20.82538912,,,,
2013-02-03,-26.02203443,,,,
2013-02-04,-23.80569752,,,,
2013-02-05,-11.986297,,,,
2013-02-06,-18.79497891,,,,
2013-02-07,-24.58660531,,,,
2013-02-08,-24.65259358,,,,
2013-02-09,-21.29850733,,,,
2013-02-10,-17.55937192,,,,
2013-02-11,-19.72030694,,,,
2013-02-12,-21.21084897,,,,
2013-02-13,-20.80820446,,,,
2013-02-14,-14.46625205,,,,
2013-02-15,-14.96710565,,,,
2013-02-16,-16.66203655,,,,
2013-02-17,-10.91679438,,,,
2013-02-18,-8.216073335,,,,
2013-02-19,-9.168616158,,,,
2013-02-20,-14.4489184,,,,
2013-02-21,-17.23242453,,,,
2013-02-22,-19.0861157,,,,
2013-02-23,-16.1086916,,,,
2013-02-24,-16.12072465,,,,
2013-02-25,-17.427964,,,,
2013-02-26,-14.03615576,,,,
2013-02-27,-8.312166506,,,,
2013-02-28,-11.86547876,,,,
2013-03-01,-15.9519369,,,,
2013-03-02,-18.56137368,,,,
2013-03-03,-11.8165646,,,,
2013-03-04,-6.484962693,,,,
2013-03-05,-6.790358637,,,,
2013-03-06,-6.336786933,,,,
2013-03-07,-6.837083535,,,,
2013-03-08,-3.90970666,,,,
2013-03-09,-6.037009371,,,,
2013-03-10,-5.375668758,,,,
2013-03-11,-4.280726728,,,,
2013-03-12,-13.98479675,,,,
2013-03-13,-11.91686888,,,,
2013-03-14,-6.079877318,,,,
2013-03-15,-3.56737525,,,,
2013-03-16,-10.91722897,,,,
2013-03-17,-16.01425386,,,,
2013-03-18,-16.09588821,,,,
2013-03-19,-12.87397184,,,,
2013-03-20,-5.007052353,,,,
2013-03-21,-2.604307321,,,,
2013-03-22,-3.112478229,,,,
2013-03-23,-1.941313296,,,,
2013-03-24,-4.390134575,,,,
2013-03-25,-6.554191661,,,,
2013-03-26,-5.264214197,,,,
2013-03-27,-4.481281687,,,,
2013-03-28,-8.902203,,,,
2013-03-29,-11.99792974,,,,
2013-03-30,-13.15891543,,,,
2013-03-31,-8.441844236,,,,
2013-04-01,-4.024895555,,,,
2013-04-02,-3.126752536,,,,
2013-04-03,-1.676171147,,,,
2013-04-04,-6.287937421,,,,
2013-04-05,-6.686294565,,,,
2013-04-06,-9.807619165,,,,
2013-04-07,-13.69381393,,,,
2013-04-08,-10.40224702,,,,
2013-04-09,-8.174256868,,,,
2013-04-10,-10.32885891,,,,
2013-04-11,-6.485149391,,,,
2013-04-12,-6.23119572,,,,
2013-04-13,-7.80948675,,,,
2013-04-14,-5.780852582,,,,
2013-04-15,-7.72747097,,,,
2013-04-16,-8.185758152,,,,
2013-04-17,-7.488087457,,,,
2013-04-18,-12.22951304,,,,
2013-04-19,-12.01725206,,,,
2013-04-20,-12.99565382,,,,
2013-04-21,-11.34549662,,,,
2013-04-22,-10.58893401,,,,
2013-04-23,-3.550400345,,,,
2013-04-24,-4.585316088,,,,
2013-04-25,-2.339373968,,,,
2013-04-26,-5.378698676,,,,
2013-04-27,-0.653724347,,,,
2013-04-28,0.447491957,,,,
2013-04-29,-1.156379971,,,,
2013-04-30,1.262838425,,,,
2013-05-01,2.864250458,,,,
2013-05-02,4.043862668,,,,
2013-05-03,-3.341160492,,,,
2013-05-04,-4.45683839,,,,
2013-05-05,-3.035225256,,,,
2013-05-06,1.532990088,,,,
2013-05-07,-3.703379917,,,,
2013-05-08,-4.661206505,,,,
2013-05-09,-5.803239461,,,,
2013-05-10,-9.74608854,,,,
2013-05-11,-10.00584718,,,,
2013-05-12,-6.46465999,,,,
2013-05-13,-3.785524553,,,,
2013-05-14,-3.481613009,,,,
2013-05-15,-5.052686123,,,,
2013-05-16,-5.042863853,,,,
2013-05-17,-5.707711812,,,,
2013-05-18,-4.78484435,,,,
2013-05-19,1.05838647,,,,
2013-05-20,4.361882895,,,,
2013-05-21,1.718670347,,,,
2013-05-22,-0.085139595,,,,
2013-05-23,-1.567237052,,,,
2013-05-24,-2.697421742,,,,
2013-05-25,-2.752262026,,,,
2013-05-26,-1.773113649,,,,
2013-05-27,-2.247547401,,,,
2013-05-28,-2.227960877,,,,
2013-05-29,-0.647997555,,,,
2013-05-30,0.070984537,,,,
2013-05-31,-0.825372264,,,,
2013-06-01,-2.598656766,,,,
2013-06-02,-2.145326668,,,,
2013-06-03,0.125986864,,,,
2013-06-04,0.619562262,,,,
2013-06-05,-1.181996518,,,,
2013-06-06,-0.453504785,,,,
2013-06-07,0.099950363,,,,
2013-06-08,1.227435116,,,,
2013-06-09,2.241678144,,,,
2013-06-10,2.827968878,,,,
2013-06-11,3.696965815,,,,
2013-06-12,3.039419679,,,,
2013-06-13,-0.246737137,,,,
2013-06-14,-0.48906171,,,,
2013-06-15,0.205977285,,,,
2013-06-16,0.63923377,,,,
2013-06-17,2.215516016,,,,
2013-06-18,4.413721166,,,,
2013-06-19,4.650778181,,,,
2013-06-20,6.460524066,,,,
2013-06-21,4.229179612,,,,
2013-06-22,2.388364402,,,,
2013-06-23,0.925778985,,,,
2013-06-24,0.081246691,,,,
2013-06-25,1.805881339,,,,
2013-06-26,3.830072756,,,,
2013-06-27,5.174175474,,,,
2013-06-28,3.127508861,,,,
2013-06-29,3.773783594,,,,
2013-06-30,5.325271565,,,,
2013-07-01,2.046547339,,,,
2013-07-02,6.66098543,,,,
2013-07-03,5.835203471,,,,
2013-07-04,3.019041233,,,,
2013-07-05,5.169482084,,,,
2013-07-06,7.237787043,,,,
2013-07-07,5.224242419,,,,
2013-07-08,2.235746941,,,,
2013-07-09,4.803979018,,,,
2013-07-10,8.201144647,,,,
2013-07-11,10.71997967,,,,
2013-07-12,7.85033402,,,,
2013-07-13,8.333418226,,,,
2013-07-14,10.55742788,,,,
2013-07-15,8.522572785,,,,
2013-07-16,8.803420222,,,,
2013-07-17,9.519026338,,,,
2013-07-18,7.890387054,,,,
2013-07-19,5.649936268,,,,
2013-07-20,4.197965653,,,,
2013-07-21,6.28830149,,,,
2013-07-22,6.002621637,,,,
2013-07-23,4.591491916,,,,
2013-07-24,3.489976364,,,,
2013-07-25,4.697963552,,,,
2013-07-26,8.362018231,,,,
2013-07-27,11.00704771,,,,
2013-07-28,13.32311229,,,,
2013-07-29,14.56889254,,,,
2013-07-30,16.036647,,,,
2013-07-31,12.70206424,,,,
2013-08-01,11.27814352,,,,
2013-08-02,9.996072455,,,,
2013-08-03,9.78916139,,,,
2013-08-04,7.927505015,,,,
2013-08-05,6.885478279,,,,
2013-08-06,6.770198259,,,,
2013-08-07,9.346918249,,,,
2013-08-08,11.66747775,,,,
2013-08-09,12.93299162,,,,
2013-08-10,10.14013567,,,,
2013-08-11,7.436125541,,,,
2013-08-12,6.276074557,,,,
2013-08-13,8.879360012,,,,
2013-08-14,10.07920631,,,,
2013-08-15,9.66465086,,,,
2013-08-16,10.92423646,,,,
2013-08-17,12.10194766,,,,
2013-08-18,11.21563537,,,,
2013-08-19,5.591714518,,,,
2013-08-20,7.987863714,,,,
2013-08-21,12.67927366,,,,
2013-08-22,12.16428802,,,,
2013-08-23,8.376535183,,,,
2013-08-24,7.809025791,,,,
2013-08-25,9.165141472,,,,
2013-08-26,8.969256788,,,,
2013-08-27,3.274416227,,,,
2013-08-28,3.234606539,,,,
2013-08-29,6.864071386,,,,
2013-08-30,6.972741256,,,,
2013-08-31,2.52491078,,,,
2013-09-01,3.01118895,,,,
2013-09-02,6.439998106,,,,
2013-09-03,9.248484692,,,,
2013-09-04,10.49892843,,,,
2013-09-05,6.510533196,,,,
2013-09-06,3.70705842,,,,
2013-09-07,3.235364561,,,,
2013-09-08,1.966046046,,,,
2013-09-09,0.654617312,,,,
2013-09-10,0.601075701,,,,
2013-09-11,0.855492025,,,,
2013-09-12,0.633971641,,,,
2013-09-13,0.991173227,,,,
2013-09-14,0.92039352,,,,
2013-09-15,4.900505375,,,,
2013-09-16,3.453731579,,,,
2013-09-17,1.218562254,,,,
2013-09-18,0.668347977,,,,
2013-09-19,0.096022325,,,,
2013-09-20,1.049163051,,,,
2013-09-21,-0.118814777,,,,
2013-09-22,3.283980213,,,,
2013-09-23,2.755668409,,,,
2013-09-24,1.943042111,,,,
2013-09-25,4.796095441,,,,
2013-09-26,8.107030347,,,,
2013-09-27,8.336095362,,,,
2013-09-28,7.126743596,,,,
2013-09-29,12.2920565,,,,
2013-09-30,9.644004684,,,,
2013-10-01,8.442457457,,,,
2013-10-02,8.155327856,,,,
2013-10-03,5.184397085,,,,
2013-10-04,3.080049756,,,,
2013-10-05,3.343230439,,,,
2013-10-06,2.114198174,,,,
2013-10-07,1.997392851,,,,
2013-10-08,5.112180602,,,,
2013-10-09,0.235561946,,,,
2013-10-10,-0.785716504,,,,
2013-10-11,-2.473164454,,,,
2013-10-12,-1.596825804,,,,
2013-10-13,3.705732533,,,,
2013-10-14,5.069672306,,,,
2013-10-15,1.513523339,,,,
2013-10-16,0.021419524,,,,
2013-10-17,0.047062047,,,,
2013-10-18,1.090449397,,,,
2013-10-19,1.867869381,,,,
2013-10-20,1.728541796,,,,
2013-10-21,0.991494,,,,
2013-10-22,0.753939112,,,,
2013-10-23,0.107487597,,,,
2013-10-24,-0.530331395,,,,
2013-10-25,-1.428764416,,,,
2013-10-26,-3.041358029,,,,
2013-10-27,-5.02216637,,,,
2013-10-28,-6.14451916,,,,
2013-10-29,-6.556525343,,,,
2013-10-30,-8.332393681,,,,
2013-10-31,-8.524068585,,,,
2013-11-01,-7.377641532,,,,
2013-11-02,-2.256712755,,,,
2013-11-03,-4.300254373,,,,
2013-11-04,-7.612990468,,,,
2013-11-05,-7.092450438,,,,
2013-11-06,-11.03300197,,,,
2013-11-07,-11.90520009,,,,
2013-11-08,-6.459007661,,,,
2013-11-09,-7.582888953,,,,
2013-11-10,-9.047323225,,,,
2013-11-11,-10.33315968,,,,
2013-11-12,-10.69621678,,,,
2013-11-13,-11.9809933,,,,
2013-11-14,-12.58127258,,,,
2013-11-15,-11.83692671,,,,
2013-11-16,-9.522314035,,,,
2013-11-17,-0.817123321,,,,
2013-11-18,0.715190712,,,,
2013-11-19,0.539280922,,,,
2013-11-20,-8.864954356,,,,
2013-11-21,-9.166306626,,,,
2013-11-22,-6.614068549,,,,
2013-11-23,-4.584420576,,,,
2013-11-24,-2.909737328,,,,
2013-11-25,-3.931310817,,,,
2013-11-26,-9.741689393,,,,
2013-11-27,-15.47115734,,,,
2013-11-28,-7.111615972,,,,
2013-11-29,-9.283194016,,,,
2013-11-30,-17.6343044,,,,
2013-12-01,-18.66862985,,,,
2013-12-02,-16.87912892,,,,
2013-12-03,-18.72208683,,,,
2013-12-04,-19.97015822,,,,
2013-12-05,-15.88482882,,,,
2013-12-06,-9.67115233,,,,
2013-12-07,-8.428965865,,,,
2013-12-08,-8.722741245,,,,
2013-12-09,-14.94441116,,,,
2013-12-10,-17.12390065,,,,
2013-12-11,-14.61018596,,,,
2013-12-12,-16.51303655,,,,
2013-12-13,-13.11785277,,,,
2013-12-14,-15.71860616,,,,
2013-12-15,-19.88918446,,,,
2013-12-16,-23.3212635,,,,
2013-12-17,-20.53968134,,,,
2013-12-18,-17.15048323,,,,
2013-12-19,-17.37664438,,,,
2013-12-20,-19.07997857,,,,
2013-12-21,-23.90480689,,,,
2013-12-22,-24.82617125,,,,
2013-12-23,-26.4848487,,,,
2013-12-24,-26.59538511,,,,
2013-12-25,-22.76928817,,,,
2013-12-26,-19.4411033,,,,
2013-12-27,-20.05790392,,,,
2013-12-28,-19.23628897,,,,
2013-12-29,-21.9129088,,,,
2013-12-30,-23.73689908,,,,
2013-12-31,-20.04458259,,,,
2014-01-01,-25.28034776,,,,
