Year,Month,Day,Tmean_C,Tmin_C,Tmax_C
1982,5,31,-0.631743127,-0.631743127,-0.631743127
1982,6,1,-0.942345032,-0.942345032,-0.942345032
1982,6,2,-0.63488444,-0.63488444,-0.63488444
1982,6,3,1.689821362,1.689821362,1.689821362
1982,6,4,-0.662424328,-0.662424328,-0.662424328
1982,6,5,1.406574873,1.406574873,1.406574873
1982,6,6,0.599407501,0.599407501,0.599407501
1982,6,7,0.026120864,0.026120864,0.026120864
1982,6,8,0.344517306,0.344517306,0.344517306
1982,6,9,0.644996528,0.644996528,0.644996528
1982,6,10,1.627393507,1.627393507,1.627393507
1982,6,11,1.450712202,1.450712202,1.450712202
1982,6,12,0.482227973,0.482227973,0.482227973
1982,6,13,4.505874963,4.505874963,4.505874963
1982,6,14,4.713770353,4.713770353,4.713770353
1982,6,15,4.343361858,4.343361858,4.343361858
1982,6,16,4.764795576,4.764795576,4.764795576
1982,6,17,3.019593784,3.019593784,3.019593784
1982,6,18,1.437678558,1.437678558,1.437678558
1982,6,19,1.348162283,1.348162283,1.348162283
1982,6,20,2.336456185,2.336456185,2.336456185
1982,6,21,3.347002626,3.347002626,3.347002626
1982,6,22,4.127354783,4.127354783,4.127354783
1982,6,23,5.48999879,5.48999879,5.48999879
1982,6,24,6.359126884,6.359126884,6.359126884
1982,6,25,6.54091972,6.54091972,6.54091972
1982,6,26,7.008949942,7.008949942,7.008949942
1982,6,27,7.169088037,7.169088037,7.169088037
1982,6,28,8.940494629,8.940494629,8.940494629
1982,6,29,9.815423178,9.815423178,9.815423178
1982,6,30,5.196371671,5.196371671,5.196371671
1982,7,1,1.230811886,1.230811886,1.230811886
1982,7,2,1.993412882,1.993412882,1.993412882
1982,7,3,2.042737337,2.042737337,2.042737337
1982,7,4,2.511779916,2.511779916,2.511779916
1982,7,5,3.701468736,3.701468736,3.701468736
1982,7,6,3.601423493,3.601423493,3.601423493
1982,7,7,5.490263721,5.490263721,5.490263721
1982,7,8,5.339695471,5.339695471,5.339695471
1982,7,9,10.28817906,10.28817906,10.28817906
1982,7,10,9.798257315,9.798257315,9.798257315
1982,7,11,9.048668279,9.048668279,9.048668279
1982,7,12,9.281809796,9.281809796,9.281809796
1982,7,13,8.830575034,8.830575034,8.830575034
1982,7,14,7.595056887,7.595056887,7.595056887
1982,7,15,8.384832909,8.384832909,8.384832909
1982,7,16,9.386335063,9.386335063,9.386335063
1982,7,17,10.85603835,10.85603835,10.85603835
1982,7,18,12.32098032,12.32098032,12.32098032
1982,7,19,8.379270694,8.379270694,8.379270694
1982,7,20,10.53956293,10.53956293,10.53956293
1982,7,21,13.05809871,13.05809871,13.05809871
1982,7,22,12.00169117,12.00169117,12.00169117
1982,7,23,8.898339401,8.898339401,8.898339401
1982,7,24,7.088835262,7.088835262,7.088835262
1982,7,25,8.391307044,8.391307044,8.391307044
1982,7,26,8.572319878,8.572319878,8.572319878
1982,7,27,11.77952459,11.77952459,11.77952459
1982,7,28,11.27181788,11.27181788,11.27181788
1982,7,29,10.02369741,10.02369741,10.02369741
1982,7,30,10.8056004,10.8056004,10.8056004
1982,7,31,10.56581021,10.56581021,10.56581021
1982,8,1,13.84133463,13.84133463,13.84133463
1982,8,2,6.083080089,6.083080089,6.083080089
1982,8,3,4.031625552,4.031625552,4.031625552
1982,8,4,5.305849753,5.305849753,5.305849753
1982,8,5,5.961122418,5.961122418,5.961122418
1982,8,6,8.003367805,8.003367805,8.003367805
1982,8,7,8.69403394,8.69403394,8.69403394
1982,8,8,10.06265887,10.06265887,10.06265887
1982,8,9,10.13023812,10.13023812,10.13023812
1982,8,10,8.740572115,8.740572115,8.740572115
1982,8,11,10.42876757,10.42876757,10.42876757
1982,8,12,11.46929477,11.46929477,11.46929477
1982,8,13,12.77391077,12.77391077,12.77391077
1982,8,14,9.827068813,9.827068813,9.827068813
1982,8,15,10.79217132,10.79217132,10.79217132
1982,8,16,9.319415738,9.319415738,9.319415738
1982,8,17,9.253392667,9.253392667,9.253392667
1982,8,18,7.666440378,7.666440378,7.666440378
1982,8,19,6.543684714,6.543684714,6.543684714
1982,8,20,4.250958762,4.250958762,4.250958762
1982,8,21,3.33663803,3.33663803,3.33663803
1982,8,22,3.557147429,3.557147429,3.557147429
1982,8,23,5.322883059,5.322883059,5.322883059
1982,8,24,8.392311116,8.392311116,8.392311116
1982,8,25,9.856571996,9.856571996,9.856571996
1982,8,26,5.426817026,5.426817026,5.426817026
1982,8,27,3.649021726,3.649021726,3.649021726
1982,8,28,3.064630632,3.064630632,3.064630632
1982,8,29,1.963929017,1.963929017,1.963929017
1982,8,30,2.19494577,2.19494577,2.19494577
1982,8,31,4.109889046,4.109889046,4.109889046
1982,9,1,2.988937639,2.988937639,2.988937639
1982,9,2,3.600135684,3.600135684,3.600135684
1982,9,3,3.686864234,3.686864234,3.686864234
1982,9,4,1.874314702,1.874314702,1.874314702
1982,9,5,1.442516179,1.442516179,1.442516179
1982,9,6,0.709376126,0.709376126,0.709376126
1982,9,7,1.134083288,1.134083288,1.134083288
1982,9,8,4.247251811,4.247251811,4.247251811
1982,9,9,5.887657823,5.887657823,5.887657823
1982,9,10,4.630169131,4.630169131,4.630169131
1982,9,11,4.607443519,4.607443519,4.607443519
1982,9,12,5.210752977,5.210752977,5.210752977
1982,9,13,9.043332731,9.043332731,9.043332731
1982,9,14,2.947414238,2.947414238,2.947414238
1982,9,15,0.361135772,0.361135772,0.361135772
1982,9,16,2.046609034,2.046609034,2.046609034
1982,9,17,5.199714275,5.199714275,5.199714275
1982,9,18,5.252129064,5.252129064,5.252129064
1982,9,19,2.351508691,2.351508691,2.351508691
1982,9,20,1.658161205,1.658161205,1.658161205
1982,9,21,-0.558681739,-0.558681739,-0.558681739
1982,9,22,-3.054228739,-3.054228739,-3.054228739
1982,9,23,0.797757655,0.797757655,0.797757655
1982,9,24,-0.26483188,-0.26483188,-0.26483188
1982,9,25,-2.857372162,-2.857372162,-2.857372162
1982,9,26,-2.19056133,-2.19056133,-2.19056133
1982,9,27,-0.457453737,-0.457453737,-0.457453737
1982,9,28,-4.056768143,-4.056768143,-4.056768143
1982,9,29,-3.991739125,-3.991739125,-3.991739125
1982,9,30,-3.561651647,-3.561651647,-3.561651647
1982,10,1,-6.8860888,-6.8860888,-6.8860888
1982,10,2,-5.692001296,-5.692001296,-5.692001296
1982,10,3,0.689516122,0.689516122,0.689516122
1982,10,4,3.446856074,3.446856074,3.446856074
1982,10,5,-0.418349221,-0.418349221,-0.418349221
1982,10,6,-1.326634003,-1.326634003,-1.326634003
1982,10,7,-2.930429257,-2.930429257,-2.930429257
1982,10,8,-3.411612828,-3.411612828,-3.411612828
1982,10,9,-4.147056777,-4.147056777,-4.147056777
1982,10,10,-1.974185028,-1.974185028,-1.974185028
1982,10,11,0.425022646,0.425022646,0.425022646
1982,10,12,-0.016875157,-0.016875157,-0.016875157
1982,10,13,-2.336027868,-2.336027868,-2.336027868
1982,10,14,-0.430514353,-0.430514353,-0.430514353
1982,10,15,1.80299407,1.80299407,1.80299407
1982,10,16,1.020702694,1.020702694,1.020702694
1982,10,17,-0.551487234,-0.551487234,-0.551487234
1982,10,18,-3.268351264,-3.268351264,-3.268351264
1982,10,19,-5.217908861,-5.217908861,-5.217908861
1982,10,20,-4.26262726,-4.26262726,-4.26262726
1982,10,21,-5.785068388,-5.785068388,-5.785068388
1982,10,22,-7.238293647,-7.238293647,-7.238293647
1982,10,23,-6.465853617,-6.465853617,-6.465853617
1982,10,24,-4.331478004,-4.331478004,-4.331478004
1982,10,25,-5.047464277,-5.047464277,-5.047464277
1982,10,26,-6.090071912,-6.090071912,-6.090071912
1982,10,27,-8.176457111,-8.176457111,-8.176457111
1982,10,28,-8.223783033,-8.223783033,-8.223783033
1982,10,29,-9.139852222,-9.139852222,-9.139852222
1982,10,30,-8.63251353,-8.63251353,-8.63251353
1982,10,31,-0.338519134,-0.338519134,-0.338519134
1982,11,1,-1.630790105,-1.630790105,-1.630790105
1982,11,2,-2.76836434,-2.76836434,-2.76836434
1982,11,3,-3.499073127,-3.499073127,-3.499073127
1982,11,4,-4.781272596,-4.781272596,-4.781272596
1982,11,5,-7.459526949,-7.459526949,-7.459526949
1982,11,6,-6.548856518,-6.548856518,-6.548856518
1982,11,7,-3.010577284,-3.010577284,-3.010577284
1982,11,8,-2.300137911,-2.300137911,-2.300137911
1982,11,9,-5.039581273,-5.039581273,-5.039581273
1982,11,10,-7.576193743,-7.576193743,-7.576193743
1982,11,11,-5.241178617,-5.241178617,-5.241178617
1982,11,12,-6.445261196,-6.445261196,-6.445261196
1982,11,13,-5.484616179,-5.484616179,-5.484616179
1982,11,14,-13.01280443,-13.01280443,-13.01280443
1982,11,15,-16.61888216,-16.61888216,-16.61888216
1982,11,16,-19.55857927,-19.55857927,-19.55857927
1982,11,17,-20.49545879,-20.49545879,-20.49545879
1982,11,18,-15.37845113,-15.37845113,-15.37845113
1982,11,19,-16.48968072,-16.48968072,-16.48968072
1982,11,20,-8.548308332,-8.548308332,-8.548308332
1982,11,21,-12.27420585,-12.27420585,-12.27420585
1982,11,22,-5.727893282,-5.727893282,-5.727893282
1982,11,23,-7.537005991,-7.537005991,-7.537005991
1982,11,24,-8.956885419,-8.956885419,-8.956885419
1982,11,25,-12.4421421,-12.4421421,-12.4421421
1982,11,26,-18.11004306,-18.11004306,-18.11004306
1982,11,27,-15.84984384,-15.84984384,-15.84984384
1982,11,28,-15.65872766,-15.65872766,-15.65872766
1982,11,29,-17.58949736,-17.58949736,-17.58949736
1982,11,30,-20.88966388,-20.88966388,-20.88966388
1982,12,1,-19.27528485,-19.27528485,-19.27528485
1982,12,2,-20.37503412,-20.37503412,-20.37503412
1982,12,3,-17.08738442,-17.08738442,-17.08738442
1982,12,4,-6.981943992,-6.981943992,-6.981943992
1982,12,5,-13.95449271,-13.95449271,-13.95449271
1982,12,6,-19.45471947,-19.45471947,-19.45471947
1982,12,7,-14.50082216,-14.50082216,-14.50082216
1982,12,8,-15.6395576,-15.6395576,-15.6395576
1982,12,9,-18.76997829,-18.76997829,-18.76997829
1982,12,10,-25.35030893,-25.35030893,-25.35030893
1982,12,11,-24.58803552,-24.58803552,-24.58803552
1982,12,12,-23.92801209,-23.92801209,-23.92801209
1982,12,13,-27.77513893,-27.77513893,-27.77513893
1982,12,14,-27.44945957,-27.44945957,-27.44945957
1982,12,15,-26.08141156,-26.08141156,-26.08141156
1982,12,16,-23.14300405,-23.14300405,-23.14300405
1982,12,17,-27.32610133,-27.32610133,-27.32610133
1982,12,18,-27.13881052,-27.13881052,-27.13881052
1982,12,19,-18.26880246,-18.26880246,-18.26880246
1982,12,20,-12.67977168,-12.67977168,-12.67977168
1982,12,21,-11.06129669,-11.06129669,-11.06129669
1982,12,22,-14.62831465,-14.62831465,-14.62831465
1982,12,23,-26.24276511,-26.24276511,-26.24276511
1982,12,24,-23.25002137,-23.25002137,-23.25002137
1982,12,25,-17.52733523,-17.52733523,-17.52733523
1982,12,26,-21.41418551,-21.41418551,-21.41418551
1982,12,27,-25.63697386,-25.63697386,-25.63697386
1982,12,28,-29.66227811,-29.66227811,-29.66227811
1982,12,29,-24.26085366,-24.26085366,-24.26085366
1982,12,30,-23.70641441,-23.70641441,-23.70641441
1982,12,31,-30.28145496,-30.28145496,-30.28145496
1983,1,1,-28.82054731,-28.82054731,-28.82054731
1983,1,2,-30.38164062,-30.38164062,-30.38164062
1983,1,3,-35.6371493,-35.6371493,-35.6371493
1983,1,4,-33.4454581,-33.4454581,-33.4454581
1983,1,5,-26.21425422,-26.21425422,-26.21425422
1983,1,6,-24.66120885,-24.66120885,-24.66120885
1983,1,7,-26.94158407,-26.94158407,-26.94158407
1983,1,8,-30.5499241,-30.5499241,-30.5499241
1983,1,9,-31.74349374,-31.74349374,-31.74349374
1983,1,10,-27.37988276,-27.37988276,-27.37988276
1983,1,11,-18.76681949,-18.76681949,-18.76681949
1983,1,12,-17.84237196,-17.84237196,-17.84237196
1983,1,13,-25.97102325,-25.97102325,-25.97102325
1983,1,14,-28.78184786,-28.78184786,-28.78184786
1983,1,15,-31.69184463,-31.69184463,-31.69184463
1983,1,16,-30.20145226,-30.20145226,-30.20145226
1983,1,17,-25.2302914,-25.2302914,-25.2302914
1983,1,18,-21.05140125,-21.05140125,-21.05140125
1983,1,19,-22.86221368,-22.86221368,-22.86221368
1983,1,20,-26.95476547,-26.95476547,-26.95476547
1983,1,21,-24.60059072,-24.60059072,-24.60059072
1983,1,22,-23.07539617,-23.07539617,-23.07539617
1983,1,23,-29.96822649,-29.96822649,-29.96822649
1983,1,24,-28.32276024,-28.32276024,-28.32276024
1983,1,25,-28.89674555,-28.89674555,-28.89674555
1983,1,26,-29.99183366,-29.99183366,-29.99183366
1983,1,27,-29.32938862,-29.32938862,-29.32938862
1983,1,28,-29.71393174,-29.71393174,-29.71393174
1983,1,29,-29.35369928,-29.35369928,-29.35369928
1983,1,30,-29.00252254,-29.00252254,-29.00252254
1983,1,31,-22.13168267,-22.13168267,-22.13168267
1983,2,1,-18.07960038,-18.07960038,-18.07960038
1983,2,2,-19.78359663,-19.78359663,-19.78359663
1983,2,3,-26.06306879,-26.06306879,-26.06306879
1983,2,4,-20.8200563,-20.8200563,-20.8200563
1983,2,5,-16.78713967,-16.78713967,-16.78713967
1983,2,6,-23.43742711,-23.43742711,-23.43742711
1983,2,7,-26.94958401,-26.94958401,-26.94958401
1983,2,8,-23.34970459,-23.34970459,-23.34970459
1983,2,9,-16.73908868,-16.73908868,-16.73908868
1983,2,10,-16.01869115,-16.01869115,-16.01869115
1983,2,11,-22.17669597,-22.17669597,-22.17669597
1983,2,12,-26.0861999,-26.0861999,-26.0861999
1983,2,13,-26.19866713,-26.19866713,-26.19866713
1983,2,14,-24.64174292,-24.64174292,-24.64174292
1983,2,15,-22.98481521,-22.98481521,-22.98481521
1983,2,16,-26.74494535,-26.74494535,-26.74494535
1983,2,17,-19.58212385,-19.58212385,-19.58212385
1983,2,18,-13.64137646,-13.64137646,-13.64137646
1983,2,19,-22.09057388,-22.09057388,-22.09057388
1983,2,20,-25.30976207,-25.30976207,-25.30976207
1983,2,21,-26.90318706,-26.90318706,-26.90318706
1983,2,22,-27.87639526,-27.87639526,-27.87639526
1983,2,23,-26.49100405,-26.49100405,-26.49100405
1983,2,24,-23.7299209,-23.7299209,-23.7299209
1983,2,25,-23.24493247,-23.24493247,-23.24493247
1983,2,26,-20.49050916,-20.49050916,-20.49050916
1983,2,27,-17.13006462,-17.13006462,-17.13006462
1983,2,28,-28.79638118,-28.79638118,-28.79638118
1983,3,1,-29.96232909,-29.96232909,-29.96232909
1983,3,2,-24.84061702,-24.84061702,-24.84061702
1983,3,3,-22.43370099,-22.43370099,-22.43370099
1983,3,4,-21.27272806,-21.27272806,-21.27272806
1983,3,5,-20.71437507,-20.71437507,-20.71437507
1983,3,6,-17.30595714,-17.30595714,-17.30595714
1983,3,7,-19.26609973,-19.26609973,-19.26609973
1983,3,8,-17.06107076,-17.06107076,-17.06107076
1983,3,9,-6.599647474,-6.599647474,-6.599647474
1983,3,10,-8.450467777,-8.450467777,-8.450467777
1983,3,11,-12.45570805,-12.45570805,-12.45570805
1983,3,12,-12.88366754,-12.88366754,-12.88366754
1983,3,13,-11.74477873,-11.74477873,-11.74477873
1983,3,14,-12.05489787,-12.05489787,-12.05489787
1983,3,15,-15.80567029,-15.80567029,-15.80567029
1983,3,16,-18.81193079,-18.81193079,-18.81193079
1983,3,17,-14.24108161,-14.24108161,-14.24108161
1983,3,18,-21.47329712,-21.47329712,-21.47329712
1983,3,19,-21.4467848,-21.4467848,-21.4467848
1983,3,20,-22.02193262,-22.02193262,-22.02193262
1983,3,21,-20.18325537,-20.18325537,-20.18325537
1983,3,22,-18.74465342,-18.74465342,-18.74465342
1983,3,23,-17.47578859,-17.47578859,-17.47578859
1983,3,24,-17.08978638,-17.08978638,-17.08978638
1983,3,25,-17.52786751,-17.52786751,-17.52786751
1983,3,26,-18.23490937,-18.23490937,-18.23490937
1983,3,27,-19.32185402,-19.32185402,-19.32185402
1983,3,28,-18.74382915,-18.74382915,-18.74382915
1983,3,29,-15.20484003,-15.20484003,-15.20484003
1983,3,30,-13.63220493,-13.63220493,-13.63220493
1983,3,31,-13.6672227,-13.6672227,-13.6672227
1983,4,1,-10.06844026,-10.06844026,-10.06844026
1983,4,2,-11.43404806,-11.43404806,-11.43404806
1983,4,3,-10.83191645,-10.83191645,-10.83191645
1983,4,4,-10.37037362,-10.37037362,-10.37037362
1983,4,5,-10.53625799,-10.53625799,-10.53625799
1983,4,6,-8.118861225,-8.118861225,-8.118861225
1983,4,7,-4.935964054,-4.935964054,-4.935964054
1983,4,8,-7.306675918,-7.306675918,-7.306675918
1983,4,9,-10.32468086,-10.32468086,-10.32468086
1983,4,10,-17.92332586,-17.92332586,-17.92332586
1983,4,11,-14.63649306,-14.63649306,-14.63649306
1983,4,12,-16.10234827,-16.10234827,-16.10234827
1983,4,13,-17.56917159,-17.56917159,-17.56917159
1983,4,14,-16.56559831,-16.56559831,-16.56559831
1983,4,15,-8.334975367,-8.334975367,-8.334975367
1983,4,16,0.359709659,0.359709659,0.359709659
1983,4,17,-1.40205045,-1.40205045,-1.40205045
1983,4,18,1.850935566,1.850935566,1.850935566
1983,4,19,2.872183314,2.872183314,2.872183314
1983,4,20,2.077404569,2.077404569,2.077404569
1983,4,21,3.55801013,3.55801013,3.55801013
1983,4,22,4.017003947,4.017003947,4.017003947
1983,4,23,2.192661648,2.192661648,2.192661648
1983,4,24,2.833169063,2.833169063,2.833169063
1983,4,25,1.65325711,1.65325711,1.65325711
1983,4,26,0.259477065,0.259477065,0.259477065
1983,4,27,0.347862044,0.347862044,0.347862044
1983,4,28,1.137636855,1.137636855,1.137636855
1983,4,29,2.407607636,2.407607636,2.407607636
1983,4,30,2.601502573,2.601502573,2.601502573
1983,5,1,0.463374545,0.463374545,0.463374545
1983,5,2,-1.544818338,-1.544818338,-1.544818338
1983,5,3,-1.98091784,-1.98091784,-1.98091784
1983,5,4,-1.656279802,-1.656279802,-1.656279802
1983,5,5,-2.006586578,-2.006586578,-2.006586578
1983,5,6,-3.284593108,-3.284593108,-3.284593108
1983,5,7,-7.965441882,-7.965441882,-7.965441882
1983,5,8,-7.044189858,-7.044189858,-7.044189858
1983,5,9,-7.817900583,-7.817900583,-7.817900583
1983,5,10,-4.352861621,-4.352861621,-4.352861621
1983,5,11,0.924185097,0.924185097,0.924185097
1983,5,12,3.429087322,3.429087322,3.429087322
1983,5,13,-4.866272414,-4.866272414,-4.866272414
1983,5,14,-3.655512818,-3.655512818,-3.655512818
1983,5,15,0.637712033,0.637712033,0.637712033
1983,5,16,0.10571632,0.10571632,0.10571632
1983,5,17,-5.480019901,-5.480019901,-5.480019901
1983,5,18,1.303013832,1.303013832,1.303013832
1983,5,19,0.571022962,0.571022962,0.571022962
1983,5,20,-3.185574006,-3.185574006,-3.185574006
1983,5,21,-3.308479527,-3.308479527,-3.308479527
1983,5,22,-3.458406679,-3.458406679,-3.458406679
1983,5,23,-1.764173924,-1.764173924,-1.764173924
1983,5,24,1.846406561,1.846406561,1.846406561
1983,5,25,3.193060991,3.193060991,3.193060991
1983,5,26,0.51143273,0.51143273,0.51143273
1983,5,27,-0.881441832,-0.881441832,-0.881441832
1983,5,28,-1.091493165,-1.091493165,-1.091493165
1983,5,29,-1.448401324,-1.448401324,-1.448401324
1983,5,30,-0.634401097,-0.634401097,-0.634401097
1983,5,31,1.056609906,1.056609906,1.056609906
1983,6,1,0.765687672,0.765687672,0.765687672
1983,6,2,-0.011911911,-0.011911911,-0.011911911
1983,6,3,0.234601766,0.234601766,0.234601766
1983,6,4,-0.046748274,-0.046748274,-0.046748274
1983,6,5,0.546306075,0.546306075,0.546306075
1983,6,6,2.896189661,2.896189661,2.896189661
1983,6,7,1.9339884,1.9339884,1.9339884
1983,6,8,0.433509457,0.433509457,0.433509457
1983,6,9,-0.42729883,-0.42729883,-0.42729883
1983,6,10,2.942359545,2.942359545,2.942359545
1983,6,11,2.860302095,2.860302095,2.860302095
1983,6,12,2.135760228,2.135760228,2.135760228
1983,6,13,3.855198743,3.855198743,3.855198743
1983,6,14,8.191396212,8.191396212,8.191396212
1983,6,15,10.866918,10.866918,10.866918
1983,6,16,3.112874879,3.112874879,3.112874879
1983,6,17,8.266965353,8.266965353,8.266965353
1983,6,18,11.63877648,11.63877648,11.63877648
1983,6,19,11.73573042,11.73573042,11.73573042
1983,6,20,14.03550395,14.03550395,14.03550395
1983,6,21,15.51948378,15.51948378,15.51948378
1983,6,22,12.25070349,12.25070349,12.25070349
1983,6,23,5.922683398,5.922683398,5.922683398
1983,6,24,1.150471296,1.150471296,1.150471296
1983,6,25,1.748479912,1.748479912,1.748479912
1983,6,26,5.094761559,5.094761559,5.094761559
1983,6,27,2.233027574,2.233027574,2.233027574
1983,6,28,1.705916374,1.705916374,1.705916374
1983,6,29,1.973751248,1.973751248,1.973751248
1983,6,30,5.323310737,5.323310737,5.323310737
1983,7,1,4.254913128,4.254913128,4.254913128
1983,7,2,4.742183044,4.742183044,4.742183044
1983,7,3,6.159487772,6.159487772,6.159487772
1983,7,4,5.818891066,5.818891066,5.818891066
1983,7,5,7.905501267,7.905501267,7.905501267
1983,7,6,7.078849649,7.078849649,7.078849649
1983,7,7,6.383878921,6.383878921,6.383878921
1983,7,8,10.38755583,10.38755583,10.38755583
1983,7,9,8.902286605,8.902286605,8.902286605
1983,7,10,6.433322049,6.433322049,6.433322049
1983,7,11,7.754650376,7.754650376,7.754650376
1983,7,12,13.22067846,13.22067846,13.22067846
1983,7,13,9.876267785,9.876267785,9.876267785
1983,7,14,6.056744788,6.056744788,6.056744788
1983,7,15,4.459323436,4.459323436,4.459323436
1983,7,16,4.078454652,4.078454652,4.078454652
